ID	人物名称	人物品质	角色阵营	人物说明	默认技能	初始血量	初始攻击力	初始防御力	初始内力	初始经验值	人物机缘1	人物机缘2	人物机缘3	人物机缘4	人物机缘5	人物机缘6	是否显示	Icom图片路径	TitleIcon图片路径	海报图片路径	名字图片路径	背景图片路径	战斗图片	音效	orderId
917	德雷克(超)	5	1	原为海军少将，后离开海军，现为德雷克海贼团船长。为霸王龙果实能力者。	76	530	330	330	700	188	851	852	853	854	855	856	1	members/head_char_S+_deleike.png	topmembers/tophead_char_S+_deleike.png	person/poster_char_S+_deleike.png	chartex/tex_char_duoleike.png	card02	battleperson/poster_battle_S+_deleike.png	sound/man08.mp3	58
918	伊万科夫(超)	5	1	革命军干部，可以控制激素，从而自内部将人类改造的人体工程师。	33	560	350	380	750	180	857	858	859	860	861	862	1	members/head_char_S+_yiwankefu.png	topmembers/tophead_char_S+_yiwankefu.png	person/poster_char_S+_yiwankefu.png	chartex/tex_char_yiwakefu.png	card02	battleperson/poster_battle_S+_yiwankefu.png	sound/man05.mp3	59
919	贝基(超)	5	1	认为违抗他的人就算是部下也杀无赦。身体内部就像是一座城堡。	75	550	335	428	720	188	863	864	865	866	867	868	1	members/head_char_S+_beiji.png	topmembers/tophead_char_S+_beiji.png	person/poster_char_S+_beiji.png	chartex/tex_char_beiji.png	card04	battleperson/poster_battle_S+_beiji.png	sound/man06.mp3	60
920	巴基(超)	5	1	原为罗杰海贼团上的见习船员，后组建了巴基海贼团，“四分五裂果实”的能力者。	59	560	360	380	750	132	869	870	871	872	873	874	1	members/head_char_S+_baji.png	topmembers/tophead_char_S+_baji.png	person/poster_char_S+_baji.png	chartex/tex_char_baji.png	card04	battleperson/poster_battle_S+_baji.png	sound/man06.mp3	61
921	达斯琪(超)	5	1	斯摩格的直属部下，是在罗格镇驻军的海军，誓言要收齐所有被恶人夺去的名刀。	27	557	333	350	690	180	911	912	913	914	915	916	1	members/head_char_S++_dasiqi.png	topmembers/tophead_char_S++_dasiqi.png	person/poster_char_S++_dasiqi.png	chartex/tex_char_S+_dasiqi.png	card03	battleperson/poster_battle_S++_dasiqi.png	sound/namei.mp3	62
800	萨博(超)	5	1	革命军的二号人物，路飞的哥哥，现已夺回艾斯的烧烧果实，人称火拳萨博。	60	550	335	428	720	188	732	733	734	735	736	737	1	members/head_char_S+_sabo.png	topmembers/tophead_char_S+_sabo.png	person/poster_char_S+_sabo.png	chartex/tex_char_S_sabo.png	card02	battleperson/poster_battle_S+_sabo.png	sound/man03.mp3	63
801	莫利亚(超)	5	1	王下七武海之一，“影子果实”能力者，影子人，拥有夺取别人影子的能力。	74	554	328	300	650	184	339	35	528	439	289	117	1	members/head_char_S+_moliya.png	topmembers/tophead_char_S+_moliya.png	person/poster_char_S+_moliya.png	chartex/tex_char_S_moliya.png	card02	battleperson/poster_battle_S+_moliya.png	sound/man05.mp3	64
802	熊(超)	5	1	外号“暴君”，“王下七武海”之一，但非常痛恨世界政府，是革命军的干部。	40	557	333	350	690	180	55	598	238	519	530	33	1	members/head_char_S+_xiong.png	topmembers/tophead_char_S+_xiong.png	person/poster_char_S+_xiong.png	chartex/tex_char_S_xiong.png	card01	battleperson/poster_battle_S+_xiong.png	sound/man09.mp3	65
803	哥尔.D.罗杰(超)	5	1	被全世界尊称为“海贼王”，是世上唯一已完成“伟大航路”的罗杰海贼团的船长。	33	598	350	300	750	196	689	690	691	692	693	694	1	members/head_char_S+_luojie.png	topmembers/tophead_char_S+_luojie.png	person/poster_char_S+_luojie.png	chartex/tex_char_S_luojie.png	card04	battleperson/poster_battle_S+_luojie.png	sound/man08.mp3	66
829	白星(超)	5	1	人鱼公主，是古代兵器之一，海王波塞冬，可以控制海王类，可是胆小爱哭。	8	598	350	380	750	192	695	696	697	698	699	700	1	members/head_char_S+_baixing.png	topmembers/tophead_char_S+_baixing.png	person/poster_char_S+_baixing.png	chartex/tex_char_S_baixing.png	card04	battleperson/poster_battle_S+_baixing.png	sound/girl05.mp3	67
830	白胡子(超)	5	1	四皇之一，白胡子海贼团的船长；号称“世界最强的男人”。拥有震动果实的能力者。	10	598	450	300	750	184	1	406	489	469	456	5	1	members/head_char_S+_baihuzi.png	topmembers/tophead_char_S+_baihuzi.png	person/poster_char_S+_baihuzi.png	chartex/tex_char_S_baihuzi.png	card04	battleperson/poster_battle_S+_baihuzi.png	sound/man07.mp3	68
831	卡普(超)	5	1	路飞的爷爷。海军中的传奇人物，曾数度将海贼王罗杰逼入绝境，人称“铁拳卡普”。	77	580	350	380	750	188	427	462	15	6	510	656	1	members/head_char_S+_kapu.png	topmembers/tophead_char_S+_kapu.png	person/poster_char_S+_kapu.png	chartex/tex_char_S_kapu.png	card04	battleperson/poster_battle_S+_kapu.png	sound/man08.mp3	69
832	空(超)	5	1	原海军元帅，现任世界政府的全军统帅，是卡普和战国的上级。	43	530	330	330	700	184	744	745	746	747	748	749	1	members/head_char_S+_kong.png	topmembers/tophead_char_S+_kong.png	person/poster_char_S+_kong.png	chartex/tex_char_S+_kong.png	card04	battleperson/poster_battle_S+_kong.png	sound/man08.mp3	70
833	龙(超)	5	1	"革命军的首领,世界上最恶的犯罪者。唯一能直接打倒世界政府的革命军领导人。"	25	530	330	330	700	188	425	152	153	150	135	481	1	members/head_char_S+_long.png	topmembers/tophead_char_S+_long.png	person/poster_char_S+_long.png	chartex/tex_char_S+_long.png	card02	battleperson/poster_battle_S+_long.png	sound/man05.mp3	71
834	夏洛特玲玲(超)	5	1	四皇之一，体型巨大，性情暴虐，极度的嗜吃甜食。	30	530	330	330	700	180	354	443	468	491	724	977	1	members/head_char_S+_xialuotelingling.png	topmembers/tophead_char_S+_xialuotelingling.png	person/poster_char_S+_xialuotelingling.png	chartex/tex_char_S+_xialuotelingling.png	card04	battleperson/poster_battle_S+_xialuotelingling.png	sound/girl02.mp3	72
835	凯多(超)	5	1	四皇之一，人称“百兽凯多”的男子。	74	590	350	380	750	188	309	488	232	36	535	966	1	members/head_char_S+_kaiduo.png	topmembers/tophead_char_S+_kaiduo.png	person/poster_char_S+_kaiduo.png	chartex/tex_char_S_kaiduo.png	card04	battleperson/poster_battle_S+_kaiduo.png	sound/man011.mp3	73
836	战国(超)	5	1	海军的最高领导人，被称为“佛之战国”。是幻兽种能力者，人人果实，原型大佛。	77	530	330	330	700	188	21	13	16	283	137	974	1	members/head_char_S+_fozhizhanguo.png	topmembers/tophead_char_S+_fozhizhanguo.png	person/poster_char_S+_fozhizhanguo.png	chartex/tex_char_S+_fozhizhanguo.png	card04	battleperson/poster_battle_S+_fozhizhanguo.png	sound/man07.mp3	74
837	赤犬(超)	5	1	海军三大将之一，拥有：自然系岩浆果实。	13	550	340	360	750	188	583	236	422	590	217	974	1	members/head_char_S+_chiquan.png	topmembers/tophead_char_S+_chiquan.png	person/poster_char_S+_chiquan.png	chartex/tex_char_S_chiquan.png	card04	battleperson/poster_battle_S+_chiquan.png	sound/man09.mp3	75
838	黑胡子(超)	5	1	具有暗之恶魔果实能力，后来杀害了白胡子，取得震震果实。是黑胡子海贼团的领袖。	36	530	330	330	700	192	409	387	455	169	156	201	1	members/head_char_S+_heihuzi.png	topmembers/tophead_char_S+_heihuzi.png	person/poster_char_S+_heihuzi.png	chartex/tex_char_S+_heihuzi.png	card02	battleperson/poster_battle_S+_heihuzi.png	sound/man09.mp3	76
839	鹰眼(超)	5	1	王下七武海之一，被称为世界第一剑客。他的眼神锐利似鹰，故得名“鹰眼”。	76	560	350	380	750	180	600	157	658	525	215	684	1	members/head_char_S+_yingyan.png	topmembers/tophead_char_S+_yingyan.png	person/poster_char_S+_yingyan.png	chartex/tex_char_S_yingyan.png	card02	battleperson/poster_battle_S+_yingyan.png	sound/man07.mp3	77
840	雷利(超)	5	1	罗杰海贼团的副船长，指导他使用“霸气”的师父。能力：见闻色、武装色、霸王色的霸气。	74	530	330	330	700	188	255	314	434	17	546	4	1	members/head_char_S+_leili.png	topmembers/tophead_char_S+_leili.png	person/poster_char_S+_leili.png	chartex/tex_char_S+_leili.png	card02	battleperson/poster_battle_S+_leili.png	sound/man07.mp3	78
841	香克斯(超)	5	1	四皇之一，红发海贼团的船长，“拥有世界上最强霸气的男人”，实力高深莫测。	74	530	330	330	700	184	50	39	490	545	660	4	1	members/head_char_S+_xiangkesi.png	topmembers/tophead_char_S+_xiangkesi.png	person/poster_char_S+_xiangkesi.png	chartex/tex_char_S+_xiangkesi.png	card02	battleperson/poster_battle_S+_xiangkesi.png	sound/man08.mp3	79
842	青雉(超)	5	1	海军三大将，海军总部的“最高战力”之一。穿着白色西装背心与深蓝色衬衫，喜欢睡觉。	38	530	330	330	700	184	417	31	423	284	154	30	1	members/head_char_S+_qingzhi.png	topmembers/tophead_char_S+_qingzhi.png	person/poster_char_S+_qingzhi.png	chartex/tex_char_S_qingzhi.png	card02	battleperson/poster_battle_S+_qingzhi.png	sound/man07.mp3	80
844	黄猿(超)	5	1	海军三大将之一，性格比较洒脱，懒散。但原则上的事情却一点都不含糊。	15	550	350	340	750	188	480	392	424	168	450	974	1	members/head_char_S+_huangyuan.png	topmembers/tophead_char_S+_huangyuan.png	person/poster_char_S+_huangyuan.png	chartex/tex_char_S_huangyuan.png	card02	battleperson/poster_battle_S+_huangyuan.png	sound/man05.mp3	81
846	藤虎(超)	5	1	海军本部新任大将，有着自己的正义，希望能废除王下七武海制度，重力果实能力者。	46	530	330	330	700	184	738	739	740	741	742	975	1	members/head_char_S+_tenghu.png	topmembers/tophead_char_S+_tenghu.png	person/poster_char_S+_tenghu.png	chartex/tex_char_S_tenghu.png	card02	battleperson/poster_battle_S+_tenghu.png	sound/man06.mp3	82
847	多弗朗明哥(超)	5	1	唐吉诃德海贼团船长，“王下七武海”之一，拥有霸王色霸气。	74	530	330	330	700	172	40	234	526	369	403	228	1	members/head_char_S+_duofolangmingge.png	topmembers/tophead_char_S+_duofolangmingge.png	person/poster_char_S+_duofolangmingge.png	chartex/tex_char_S+_duofolangmingge.png	card03	battleperson/poster_battle_S+_duofolangmingge.png	sound/man07.mp3	83
848	艾尼路(超)	5	1	空岛的统治者，响雷果实能力者，遇到攻击时身体可以变成雷电元素使物理攻击无效。	21	530	330	330	700	180	300	591	343	298	441	165	1	members/head_char_S+_ainilu.png	topmembers/tophead_char_S_ainilu.png	person/poster_char_S+_ainilu.png	chartex/tex_char_S+_ainilu.png	card02	battleperson/poster_battle_S+_ainilu.png	sound/man05.mp3	84
851	艾斯(超)	5	1	路飞的哥哥，海贼王哥尔·D·罗杰的儿子。绰号“火拳”	41	550	350	340	750	184	405	80	570	446	481	582	1	members/head_char_S++_aisi.png	topmembers/tophead_char_S++_aisi.png	person/poster_char_S++_aisi.png	chartex/tex_char_S_aisi.png	card04	battleperson/poster_battle_S++_aisi.png	sound/man03.mp3	85
852	基德(超)	5	1	基德海贼团船长能力者，拥有磁铁一般的能力，能吸引铁制的物品也能反射。	30	530	330	330	700	188	191	142	290	197	630	76	1	members/head_char_S+_jide.png	topmembers/tophead_char_S+_jide.png	person/poster_char_S+_jide.png	chartex/tex_char_S_jide.png	card02	battleperson/poster_battle_S+_jide.png	sound/man05.mp3	86
853	路飞(超)	5	1	草帽海贼团船长。进入新世界后，实力暴涨，无限接近海贼王的男人。	26	530	330	330	700	184	426	52	42	44	51	571	1	members/head_char_S+_lufei.png	topmembers/tophead_char_S+_lufei.png	person/poster_char_S+_lufei.png	chartex/tex_char_S+_lufei.png	card04	battleperson/poster_battle_S+_lufei.png	sound/lufei.mp3	87
856	索隆(超)	5	1	草帽海贼团战斗员。2年间，舍弃尊严向鹰眼学习剑术，左眼留下了伤疤。	27	530	330	330	700	184	43	433	352	334	601	967	1	members/head_char_S+_suolong.png	topmembers/tophead_char_S+_suolong.png	person/poster_char_S+_suolong.png	chartex/tex_char_S_suolong.png	card04	battleperson/poster_battle_S+_suolong.png	sound/suolong.mp3	88
857	香吉士(超)	5	1	草帽海贼团厨师，金发卷眉。2年间，练成人妖拳法，并拿到了可以提升实力的人妖食谱。	28	530	330	330	700	188	43	318	204	584	393	965	1	members/head_char_S+_xiangjishi.png	topmembers/tophead_char_S+_xiangjishi.png	person/poster_char_S+_xiangjishi.png	chartex/tex_char_S_xiangjishi.png	card02	battleperson/poster_battle_S+_xiangjishi.png	sound/xiangjishi.mp3	89
858	罗宾(超)	5	1	草帽海贼团考古学家。2年间，一直待在在革命家中，猜测是侧重果实和情报方面的修行。	35	530	330	330	700	184	43	351	48	315	418	520	1	members/head_char_S+_luobin.png	topmembers/tophead_char_S+_luobin.png	person/poster_char_S+_luobin.png	chartex/tex_char_S_luobin.png	card03	battleperson/poster_battle_S+_luobin.png	sound/luobin.mp3	90
859	娜美(超)	5	1	草帽海贼团航海士，精通气象学和航海术，头脑聪明又机灵，能用身体感知天气。	25	530	330	330	700	172	43	213	49	335	390	976	1	members/head_char_S+_namei.png	topmembers/tophead_char_S+_namei.png	person/poster_char_S+_namei.png	chartex/tex_char_S_namei.png	card03	battleperson/poster_battle_S+_namei.png	sound/namei.mp3	91
860	乔巴(超)	5	1	草帽海贼团船医，吃了人人果实的驯鹿能力者，人人驯鹿。	31	530	330	330	700	136	43	147	361	188	388	477	1	members/head_char_S+_qiaoba.png	topmembers/tophead_char_S+_qiaoba.png	person/poster_char_S+_qiaoba.png	chartex/tex_char_S_qiaoba.png	card03	battleperson/poster_battle_S+_qiaoba.png	sound/qiaoba.mp3	92
861	弗兰奇(超)	5	1	草帽海贼团船匠，身为改造人。传说中的船匠托姆的其中一位徒弟。	34	530	330	330	700	188	43	46	532	542	233	565	1	members/head_char_S+_folanqi.png	topmembers/tophead_char_S+_folanqi.png	person/poster_char_S+_folanqi.png	chartex/tex_char_S_folanqi.png	card04	battleperson/poster_battle_S+_folanqi.png	sound/folanqi.mp3	93
862	乌索普(超)	5	1	草帽海贼团狙击手，曾是出一名的吹牛大王，但人比较善良，梦想是要成为勇敢的海上战士。	29	530	330	330	700	136	43	148	533	141	643	93	1	members/head_char_S+_wusuopu.png	topmembers/tophead_char_S+_wusuopu.png	person/poster_char_S+_wusuopu.png	chartex/tex_char_S_wusuopu.png	card04	battleperson/poster_battle_S+_wusuopu.png	sound/wusuopu.mp3	94
864	甚平(超)	5	1	原为“王下七武海”，鱼人海贼团船长。鲸鲨鱼人，为人行侠仗义，人称“海侠”。	43	530	330	330	700	184	467	540	527	478	567	464	1	members/head_char_S+_shenping.png	topmembers/tophead_char_S+_shenping.png	person/poster_char_S+_shenping.png	chartex/tex_char_S+_shenping.png	card02	battleperson/poster_battle_S+_shenping.png	sound/man05.mp3	95
865	汉库克(超)	5	1	王下七武海中唯一的女性，九蛇海贼团的船长，海贼王中最美的女人。	44	530	330	330	700	180	679	133	463	674	531	266	1	members/head_char_S+_hankuke.png	topmembers/tophead_char_S+_hankuke.png	person/poster_char_S+_hankuke.png	chartex/tex_char_S_hankuke.png	card03	battleperson/poster_battle_S+_hankuke.png	sound/girl01.mp3	96
875	贝克曼(超)	5	1	红发海贼团中的副船长。有过人的智商及强大的腕力	29	530	330	330	700	184	803	804	805	806	807	808	1	members/head_char_S+_banbeikeman.png	topmembers/tophead_char_S+_banbeikeman.png	person/poster_char_S+_banbeikeman.png	chartex/tex_char_banbeikeman.png	card04	battleperson/poster_battle_S+_banbeikeman.png	sound/man05.mp3	97
877	罗布·路奇(超)	5	1	CP9实质上的队长，以黑暗的正义为本职，被称为CP9历代最强最冷酷的杀戮兵器	77	530	330	330	700	172	815	816	817	818	819	820	1	members/head_char_S+_luqi.png	topmembers/tophead_char_S+_luqi.png	person/poster_char_S+_luqi.png	chartex/tex_char_luqi.png	card04	battleperson/poster_battle_S+_luqi.png	sound/man05.mp3	98
878	马尔科(超)	5	1	白胡子海贼团第一队队长，动物系“幻兽种”果实能力者。	34	530	330	330	700	180	821	822	823	824	825	826	1	members/head_char_S+_maerke.png	topmembers/tophead_char_S+_maerke.png	person/poster_char_S+_maerke.png	chartex/tex_char_maerke.png	card04	battleperson/poster_battle_S+_maerke.png	sound/man05.mp3	99
880	钻石乔兹(超)	5	1	白胡子海贼团第三队长，人称“钻石乔兹”，全身可以变为钻石，也可以局部钻石化。	45	530	330	330	700	172	827	828	829	830	831	832	1	members/head_char_S+_qiaozi.png	topmembers/tophead_char_S+_qiaozi.png	person/poster_char_S+_qiaozi.png	chartex/tex_char_qiaozi.png	card02	battleperson/poster_battle_S+_qiaozi.png	sound/man09.mp3	100
883	波妮(超)	5	1	波妮海贼团船长，有着粉红色长直发，性格粗鲁傲慢，吃相也相当难看，是个女大胃王。	74	530	330	330	700	172	833	834	835	836	837	838	1	members/head_char_S+_boni.png	topmembers/tophead_char_S+_boni.png	person/poster_char_S+_boni.png	chartex/tex_char_S+_boni.png	card03	battleperson/poster_battle_S+_boni.png	sound/girl03.mp3	101
885	阿普(超)	5	1	广播海贼团船长，11位超新星之一，伟大航路出身，“长手族”。恶魔果实能力者。	36	530	330	330	700	192	845	846	847	848	849	850	1	members/head_char_S+_AP.png	topmembers/tophead_char_S+_AP.png	person/poster_char_S+_AP.png	chartex/tex_char_chartex/tex_char_S+_apu.png	card04	battleperson/poster_battle_S+_AP.png	sound/man05.mp3	102
892	薇薇公主(超)	5	1	阿拉巴斯坦王国的公主性格温柔，不希望看到别人受伤，但往往自己是受伤最多的人。	70	530	330	330	700	172	875	876	877	878	879	880	1	members/head_char_S+_weiwei.png	topmembers/tophead_char_S+_weiwei.png	person/poster_char_S+_weiwei.png	chartex/tex_char_S+_weiwei.png	card03	battleperson/poster_battle_S+_weiwei.png	sound/man04.mp3	103
896	佩罗娜(超)	5	1	王下七武海月光·莫利亚的干部之一、恐怖咆哮三怪人之一、动物僵尸与吓人僵尸的指挥官。	33	530	330	330	700	172	887	888	889	890	891	892	1	members/head_char_S+_peiluona.png	topmembers/tophead_char_S+_peiluona.png	person/poster_char_S+_peiluona.png	chartex/tex_char_S+_peiluona.png	card03	battleperson/poster_battle_S+_peiluona.png	sound/man04.mp3	104
897	罗(超)	5	1	红心海贼团船长，同时也是一名医生。绰号：死亡外科医生	36	530	330	330	700	184	893	894	895	896	897	898	1	members/head_char_S+_luo.png	topmembers/tophead_char_S+_luo.png	person/poster_char_S+_luo.png	chartex/tex_char_luo.png	card04	battleperson/poster_battle_S+_luo.png	sound/man05.mp3	105
